"purchase_date","promo_code","promo_ratio","total_price","sales_after_promo"
"2022-11-03","TANPA_PROMO","TANPA_PROMO",689997,689997
"2022-11-03","GRATIS_ONGKIR","APPLY_PROMO",558000,553000
"2022-11-03","TANPA_PROMO","TANPA_PROMO",232500,232500
"2022-11-03","GRATIS_ONGKIR","APPLY_PROMO",420000,415000
"2022-11-03","TANPA_PROMO","TANPA_PROMO",179700,179700
"2022-11-03","GRATIS_ONGKIR","APPLY_PROMO",73998,68998
"2022-11-03","GRATIS_ONGKIR","APPLY_PROMO",75780,70780
"2022-11-03","TANPA_PROMO","TANPA_PROMO",10000,10000
"2022-11-03","TANPA_PROMO","TANPA_PROMO",35970,35970
"2022-11-03","GRATIS_ONGKIR","APPLY_PROMO",156000,151000
"2022-11-03","GRATIS_ONGKIR","APPLY_PROMO",93884,88884
"2022-11-03","TANPA_PROMO","TANPA_PROMO",179700,179700
"2022-11-03","GRATIS_ONGKIR","APPLY_PROMO",157500,152500
"2022-11-03","GRATIS_ONGKIR","APPLY_PROMO",117000,112000
"2022-11-03","GRATIS_ONGKIR","APPLY_PROMO",72750,67750
"2022-11-04","TANPA_PROMO","TANPA_PROMO",53000,53000
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",39900,34900
"2022-11-04","TANPA_PROMO","TANPA_PROMO",375000,375000
"2022-11-04","TANPA_PROMO","TANPA_PROMO",716000,716000
"2022-11-04","TANPA_PROMO","TANPA_PROMO",75000,75000
"2022-11-04","TANPA_PROMO","TANPA_PROMO",96000,96000
"2022-11-04","TANPA_PROMO","TANPA_PROMO",78790,78790
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",18455,13455
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",84150,79150
"2022-11-04","TANPA_PROMO","TANPA_PROMO",75000,75000
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",124800,119800
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",119700,114700
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",2250000,2245000
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",599700,594700
"2022-11-04","TANPA_PROMO","TANPA_PROMO",282000,282000
"2022-11-04","TANPA_PROMO","TANPA_PROMO",3750,3750
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",111100,106100
"2022-11-04","TANPA_PROMO","TANPA_PROMO",106500,106500
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",438000,433000
"2022-11-04","TANPA_PROMO","TANPA_PROMO",53000,53000
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",129800,124800
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",1440000,1435000
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",109630,104630
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",3300,-1700
"2022-11-04","TANPA_PROMO","TANPA_PROMO",150000,150000
"2022-11-04","TANPA_PROMO","TANPA_PROMO",435000,435000
"2022-11-04","TANPA_PROMO","TANPA_PROMO",442260,442260
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",830000,825000
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",31500,26500
"2022-11-04","TANPA_PROMO","TANPA_PROMO",3300040,3300040
"2022-11-04","TANPA_PROMO","TANPA_PROMO",96000,96000
"2022-11-04","TANPA_PROMO","TANPA_PROMO",265500,265500
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",318000,313000
"2022-11-04","GRATIS_ONGKIR","APPLY_PROMO",139000,134000
"2022-11-05","TANPA_PROMO","TANPA_PROMO",750000,750000
"2022-11-05","TANPA_PROMO","TANPA_PROMO",450000,450000
"2022-11-05","TANPA_PROMO","TANPA_PROMO",196500,196500
"2022-11-05","GRATIS_ONGKIR","APPLY_PROMO",26270,21270
"2022-11-05","TANPA_PROMO","TANPA_PROMO",187200,187200
"2022-11-05","TANPA_PROMO","TANPA_PROMO",477000,477000
"2022-11-05","TANPA_PROMO","TANPA_PROMO",9748,9748
"2022-11-05","GRATIS_ONGKIR","APPLY_PROMO",48450,43450
"2022-11-05","TANPA_PROMO","TANPA_PROMO",135000,135000
"2022-11-05","GRATIS_ONGKIR","APPLY_PROMO",39001,34001
"2022-11-05","GRATIS_ONGKIR","APPLY_PROMO",139800,134800
"2022-11-05","TANPA_PROMO","TANPA_PROMO",116000,116000
"2022-11-05","GRATIS_ONGKIR","APPLY_PROMO",277000,272000
"2022-11-05","GRATIS_ONGKIR","APPLY_PROMO",157500,152500
"2022-11-05","GRATIS_ONGKIR","APPLY_PROMO",290000,285000
"2022-11-05","TANPA_PROMO","TANPA_PROMO",24500,24500
"2022-11-05","TANPA_PROMO","TANPA_PROMO",115999,115999
"2022-11-05","TANPA_PROMO","TANPA_PROMO",85000,85000
"2022-11-05","TANPA_PROMO","TANPA_PROMO",259000,259000
"2022-11-05","GRATIS_ONGKIR","APPLY_PROMO",538000,533000
"2022-11-05","TANPA_PROMO","TANPA_PROMO",65873,65873
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",567000,562000
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",300000,295000
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",423000,418000
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",185000,180000
"2022-11-06","TANPA_PROMO","TANPA_PROMO",79900,79900
"2022-11-06","TANPA_PROMO","TANPA_PROMO",300000,300000
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",8622,3622
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",327000,322000
"2022-11-06","TANPA_PROMO","TANPA_PROMO",498000,498000
"2022-11-06","TANPA_PROMO","TANPA_PROMO",880000,880000
"2022-11-06","TANPA_PROMO","TANPA_PROMO",148725,148725
"2022-11-06","TANPA_PROMO","TANPA_PROMO",130000,130000
"2022-11-06","TANPA_PROMO","TANPA_PROMO",35200,35200
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",159000,154000
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",25600,20600
"2022-11-06","TANPA_PROMO","TANPA_PROMO",507000,507000
"2022-11-06","TANPA_PROMO","TANPA_PROMO",25500,25500
"2022-11-06","TANPA_PROMO","TANPA_PROMO",70800,70800
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",420000,415000
"2022-11-06","TANPA_PROMO","TANPA_PROMO",123000,123000
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",129000,124000
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",110000,105000
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",99000,94000
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",55365,50365
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",24250,19250
"2022-11-06","TANPA_PROMO","TANPA_PROMO",25866,25866
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",199000,194000
"2022-11-06","TANPA_PROMO","TANPA_PROMO",69000,69000
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",220000,215000
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",410000,405000
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",69000,64000
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",243540,238540
"2022-11-06","TANPA_PROMO","TANPA_PROMO",128000,128000
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",106500,101500
"2022-11-06","GRATIS_ONGKIR","APPLY_PROMO",315000,310000
"2022-11-07","TANPA_PROMO","TANPA_PROMO",165000,165000
"2022-11-07","GRATIS_ONGKIR","APPLY_PROMO",98750,93750
"2022-11-07","GRATIS_ONGKIR","APPLY_PROMO",48450,43450
"2022-11-07","TANPA_PROMO","TANPA_PROMO",70500,70500
"2022-11-07","GRATIS_ONGKIR","APPLY_PROMO",152000,147000
"2022-11-07","TANPA_PROMO","TANPA_PROMO",550000,550000
"2022-11-07","TANPA_PROMO","TANPA_PROMO",337500,337500
"2022-11-07","GRATIS_ONGKIR","APPLY_PROMO",399998,394998
"2022-11-07","TANPA_PROMO","TANPA_PROMO",125000,125000
"2022-11-07","TANPA_PROMO","TANPA_PROMO",454750,454750
"2022-11-07","GRATIS_ONGKIR","APPLY_PROMO",61998,56998
"2022-11-07","TANPA_PROMO","TANPA_PROMO",33343,33343
"2022-11-07","TANPA_PROMO","TANPA_PROMO",49875,49875
"2022-11-07","TANPA_PROMO","TANPA_PROMO",4050,4050
"2022-11-07","GRATIS_ONGKIR","APPLY_PROMO",110925,105925
"2022-11-07","TANPA_PROMO","TANPA_PROMO",58500,58500
"2022-11-07","TANPA_PROMO","TANPA_PROMO",375000,375000
"2022-11-07","TANPA_PROMO","TANPA_PROMO",450000,450000
"2022-11-07","TANPA_PROMO","TANPA_PROMO",59900,59900
"2022-11-07","GRATIS_ONGKIR","APPLY_PROMO",1470000,1465000
"2022-11-07","TANPA_PROMO","TANPA_PROMO",345000,345000
"2022-11-07","TANPA_PROMO","TANPA_PROMO",506997,506997
"2022-11-07","TANPA_PROMO","TANPA_PROMO",9900,9900
"2022-11-07","GRATIS_ONGKIR","APPLY_PROMO",653997,648997
"2022-11-07","GRATIS_ONGKIR","APPLY_PROMO",296907,291907
"2022-11-07","TANPA_PROMO","TANPA_PROMO",75800,75800
"2022-11-07","GRATIS_ONGKIR","APPLY_PROMO",99150,94150
"2022-11-08","GRATIS_ONGKIR","APPLY_PROMO",338000,333000
"2022-11-08","GRATIS_ONGKIR","APPLY_PROMO",220000,215000
"2022-11-08","GRATIS_ONGKIR","APPLY_PROMO",8580,3580
"2022-11-08","GRATIS_ONGKIR","APPLY_PROMO",165000,160000
"2022-11-08","GRATIS_ONGKIR","APPLY_PROMO",77370,72370
"2022-11-08","TANPA_PROMO","TANPA_PROMO",1050,1050
"2022-11-08","GRATIS_ONGKIR","APPLY_PROMO",123000,118000
"2022-11-08","GRATIS_ONGKIR","APPLY_PROMO",260000,255000
"2022-11-08","TANPA_PROMO","TANPA_PROMO",825000,825000
"2022-11-08","TANPA_PROMO","TANPA_PROMO",22500,22500
"2022-11-08","TANPA_PROMO","TANPA_PROMO",270200,270200
"2022-11-08","TANPA_PROMO","TANPA_PROMO",41990,41990
"2022-11-08","GRATIS_ONGKIR","APPLY_PROMO",65700,60700
"2022-11-08","TANPA_PROMO","TANPA_PROMO",450000,450000
"2022-11-08","GRATIS_ONGKIR","APPLY_PROMO",179800,174800
"2022-11-08","GRATIS_ONGKIR","APPLY_PROMO",192000,187000
"2022-11-08","TANPA_PROMO","TANPA_PROMO",31400,31400
"2022-11-08","GRATIS_ONGKIR","APPLY_PROMO",65000,60000
"2022-11-08","TANPA_PROMO","TANPA_PROMO",5840000,5840000
"2022-11-08","GRATIS_ONGKIR","APPLY_PROMO",23200,18200
"2022-11-08","GRATIS_ONGKIR","APPLY_PROMO",84690,79690
"2022-11-08","TANPA_PROMO","TANPA_PROMO",3000,3000
"2022-11-08","TANPA_PROMO","TANPA_PROMO",378000,378000
"2022-11-09","TANPA_PROMO","TANPA_PROMO",138500,138500
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",80250,75250
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",55550,50550
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",297000,292000
"2022-11-09","TANPA_PROMO","TANPA_PROMO",597000,597000
"2022-11-09","TANPA_PROMO","TANPA_PROMO",420000,420000
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",282000,277000
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",177000,172000
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",170000,165000
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",5840000,5835000
"2022-11-09","TANPA_PROMO","TANPA_PROMO",168999,168999
"2022-11-09","TANPA_PROMO","TANPA_PROMO",130000,130000
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",80000,75000
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",67570,62570
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",149600,144600
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",390000,385000
"2022-11-09","TANPA_PROMO","TANPA_PROMO",265000,265000
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",44000,39000
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",5550,550
"2022-11-09","TANPA_PROMO","TANPA_PROMO",62200,62200
"2022-11-09","TANPA_PROMO","TANPA_PROMO",64020,64020
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",236370,231370
"2022-11-09","TANPA_PROMO","TANPA_PROMO",2830000,2830000
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",426000,421000
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",63000,58000
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",675000,670000
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",277000,272000
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",296250,291250
"2022-11-09","TANPA_PROMO","TANPA_PROMO",160000,160000
"2022-11-09","TANPA_PROMO","TANPA_PROMO",24250,24250
"2022-11-09","GRATIS_ONGKIR","APPLY_PROMO",83980,78980
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",390000,385000
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",178322,173322
"2022-11-10","TANPA_PROMO","TANPA_PROMO",1350000,1350000
"2022-11-10","TANPA_PROMO","TANPA_PROMO",291000,291000
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",240000,235000
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",88920,83920
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",51200,46200
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",147420,142420
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",4317000,4312000
"2022-11-10","TANPA_PROMO","TANPA_PROMO",25866,25866
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",360750,355750
"2022-11-10","TANPA_PROMO","TANPA_PROMO",159900,159900
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",825000,820000
"2022-11-10","TANPA_PROMO","TANPA_PROMO",95776,95776
"2022-11-10","TANPA_PROMO","TANPA_PROMO",46400,46400
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",121500,116500
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",197938,192938
"2022-11-10","TANPA_PROMO","TANPA_PROMO",81000,81000
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",83661,78661
"2022-11-10","TANPA_PROMO","TANPA_PROMO",36374,36374
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",14800,9800
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",260000,255000
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",1497000,1492000
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",90000,85000
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",318000,313000
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",255000,250000
"2022-11-10","GRATIS_ONGKIR","APPLY_PROMO",64000,59000
"2022-11-10","TANPA_PROMO","TANPA_PROMO",450000,450000
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",8760000,8755000
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",538850,533850
"2022-11-11","TANPA_PROMO","TANPA_PROMO",179000,179000
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",96994,91994
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",30600,25600
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",51000,46000
"2022-11-11","TANPA_PROMO","TANPA_PROMO",7100000,7100000
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",267000,262000
"2022-11-11","TANPA_PROMO","TANPA_PROMO",9998000,9998000
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",59700,54700
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",2097000,2092000
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",45800,40800
"2022-11-11","TANPA_PROMO","TANPA_PROMO",57000,57000
"2022-11-11","TANPA_PROMO","TANPA_PROMO",7500,7500
"2022-11-11","TANPA_PROMO","TANPA_PROMO",240000,240000
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",25000,20000
"2022-11-11","TANPA_PROMO","TANPA_PROMO",660000,660000
"2022-11-11","TANPA_PROMO","TANPA_PROMO",269700,269700
"2022-11-11","TANPA_PROMO","TANPA_PROMO",155000,155000
"2022-11-11","TANPA_PROMO","TANPA_PROMO",495000,495000
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",115000,110000
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",98500,93500
"2022-11-11","TANPA_PROMO","TANPA_PROMO",47900,47900
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",62400,57400
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",74800,69800
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",376000,371000
"2022-11-11","GRATIS_ONGKIR","APPLY_PROMO",179700,174700
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",880000,875000
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",189900,184900
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",25000,20000
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",239700,234700
"2022-11-12","TANPA_PROMO","TANPA_PROMO",478800,478800
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",70000,65000
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",680000,675000
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",218040,213040
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",58500,53500
"2022-11-12","TANPA_PROMO","TANPA_PROMO",135290,135290
"2022-11-12","TANPA_PROMO","TANPA_PROMO",207800,207800
"2022-11-12","TANPA_PROMO","TANPA_PROMO",104000,104000
"2022-11-12","TANPA_PROMO","TANPA_PROMO",161592,161592
"2022-11-12","TANPA_PROMO","TANPA_PROMO",130000,130000
"2022-11-12","TANPA_PROMO","TANPA_PROMO",157580,157580
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",179400,174400
"2022-11-12","TANPA_PROMO","TANPA_PROMO",60000,60000
"2022-11-12","TANPA_PROMO","TANPA_PROMO",300000,300000
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",109800,104800
"2022-11-12","TANPA_PROMO","TANPA_PROMO",159000,159000
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",143664,138664
"2022-11-12","TANPA_PROMO","TANPA_PROMO",192000,192000
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",376000,371000
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",45900,40900
"2022-11-12","TANPA_PROMO","TANPA_PROMO",255000,255000
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",130000,125000
"2022-11-12","TANPA_PROMO","TANPA_PROMO",59800,59800
"2022-11-12","TANPA_PROMO","TANPA_PROMO",1350,1350
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",172500,167500
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",260000,255000
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",174000,169000
"2022-11-12","TANPA_PROMO","TANPA_PROMO",61600,61600
"2022-11-12","GRATIS_ONGKIR","APPLY_PROMO",95800,90800
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",57000,52000
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",22900,17900
"2022-11-13","TANPA_PROMO","TANPA_PROMO",300000,300000
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",55000,50000
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",65000,60000
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",75000,70000
"2022-11-13","TANPA_PROMO","TANPA_PROMO",88920,88920
"2022-11-13","TANPA_PROMO","TANPA_PROMO",63000,63000
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",240000,235000
"2022-11-13","TANPA_PROMO","TANPA_PROMO",239800,239800
"2022-11-13","TANPA_PROMO","TANPA_PROMO",780000,780000
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",179400,174400
"2022-11-13","TANPA_PROMO","TANPA_PROMO",236997,236997
"2022-11-13","TANPA_PROMO","TANPA_PROMO",7500,7500
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",36800,31800
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",11600,6600
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",130000,125000
"2022-11-13","TANPA_PROMO","TANPA_PROMO",199999,199999
"2022-11-13","TANPA_PROMO","TANPA_PROMO",218000,218000
"2022-11-13","TANPA_PROMO","TANPA_PROMO",224400,224400
"2022-11-13","TANPA_PROMO","TANPA_PROMO",110000,110000
"2022-11-13","TANPA_PROMO","TANPA_PROMO",125970,125970
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",50000,45000
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",310000,305000
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",98750,93750
"2022-11-13","TANPA_PROMO","TANPA_PROMO",105600,105600
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",109630,104630
"2022-11-13","TANPA_PROMO","TANPA_PROMO",18400,18400
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",280000,275000
"2022-11-13","TANPA_PROMO","TANPA_PROMO",179400,179400
"2022-11-13","TANPA_PROMO","TANPA_PROMO",151800,151800
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",80250,75250
"2022-11-13","GRATIS_ONGKIR","APPLY_PROMO",157500,152500
"2022-11-14","TANPA_PROMO","TANPA_PROMO",465000,465000
"2022-11-14","TANPA_PROMO","TANPA_PROMO",330000,330000
"2022-11-14","TANPA_PROMO","TANPA_PROMO",192000,192000
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",1796000,1791000
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",807000,802000
"2022-11-14","TANPA_PROMO","TANPA_PROMO",194700,194700
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",472500,467500
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",65700,60700
"2022-11-14","TANPA_PROMO","TANPA_PROMO",318000,318000
"2022-11-14","TANPA_PROMO","TANPA_PROMO",20000,20000
"2022-11-14","TANPA_PROMO","TANPA_PROMO",499500,499500
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",161999,156999
"2022-11-14","TANPA_PROMO","TANPA_PROMO",129000,129000
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",79000,74000
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",315000,310000
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",599998,594998
"2022-11-14","TANPA_PROMO","TANPA_PROMO",66686,66686
"2022-11-14","TANPA_PROMO","TANPA_PROMO",60000,60000
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",132000,127000
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",672000,667000
"2022-11-14","TANPA_PROMO","TANPA_PROMO",189000,189000
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",297000,292000
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",109000,104000
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",239850,234850
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",152000,147000
"2022-11-14","TANPA_PROMO","TANPA_PROMO",529000,529000
"2022-11-14","TANPA_PROMO","TANPA_PROMO",224850,224850
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",567000,562000
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",156000,151000
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",89000,84000
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",747000,742000
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",168750,163750
"2022-11-14","GRATIS_ONGKIR","APPLY_PROMO",193988,188988
"2022-11-15","GRATIS_ONGKIR","APPLY_PROMO",338000,333000
"2022-11-15","TANPA_PROMO","TANPA_PROMO",52000,52000
"2022-11-15","GRATIS_ONGKIR","APPLY_PROMO",139000,134000
"2022-11-15","TANPA_PROMO","TANPA_PROMO",96994,96994
"2022-11-15","TANPA_PROMO","TANPA_PROMO",298000,298000
"2022-11-15","TANPA_PROMO","TANPA_PROMO",139000,139000
"2022-11-15","TANPA_PROMO","TANPA_PROMO",131120,131120
"2022-11-15","TANPA_PROMO","TANPA_PROMO",165000,165000
"2022-11-15","TANPA_PROMO","TANPA_PROMO",115000,115000
"2022-11-15","TANPA_PROMO","TANPA_PROMO",252450,252450
"2022-11-15","GRATIS_ONGKIR","APPLY_PROMO",4977000,4972000
"2022-11-15","TANPA_PROMO","TANPA_PROMO",164700,164700
"2022-11-15","GRATIS_ONGKIR","APPLY_PROMO",33343,28343
"2022-11-15","TANPA_PROMO","TANPA_PROMO",100000,100000
"2022-11-15","TANPA_PROMO","TANPA_PROMO",599997,599997
"2022-11-15","TANPA_PROMO","TANPA_PROMO",164445,164445
"2022-11-15","GRATIS_ONGKIR","APPLY_PROMO",299800,294800
"2022-11-15","GRATIS_ONGKIR","APPLY_PROMO",39000,34000
"2022-11-15","GRATIS_ONGKIR","APPLY_PROMO",72680,67680
"2022-11-15","GRATIS_ONGKIR","APPLY_PROMO",506250,501250
"2022-11-15","TANPA_PROMO","TANPA_PROMO",3661020,3661020
"2022-11-15","GRATIS_ONGKIR","APPLY_PROMO",105000,100000
"2022-11-15","TANPA_PROMO","TANPA_PROMO",9900,9900
"2022-11-15","GRATIS_ONGKIR","APPLY_PROMO",20000,15000
"2022-11-15","TANPA_PROMO","TANPA_PROMO",294840,294840
"2022-11-15","GRATIS_ONGKIR","APPLY_PROMO",825000,820000
"2022-11-15","GRATIS_ONGKIR","APPLY_PROMO",442260,437260
"2022-11-15","GRATIS_ONGKIR","APPLY_PROMO",27887,22887
"2022-11-16","TANPA_PROMO","TANPA_PROMO",267000,267000
"2022-11-16","TANPA_PROMO","TANPA_PROMO",447000,447000
"2022-11-16","TANPA_PROMO","TANPA_PROMO",64000,64000
"2022-11-16","TANPA_PROMO","TANPA_PROMO",747000,747000
"2022-11-16","GRATIS_ONGKIR","APPLY_PROMO",215100,210100
"2022-11-16","GRATIS_ONGKIR","APPLY_PROMO",42660,37660
"2022-11-16","GRATIS_ONGKIR","APPLY_PROMO",415000,410000
"2022-11-16","TANPA_PROMO","TANPA_PROMO",1850,1850
"2022-11-16","GRATIS_ONGKIR","APPLY_PROMO",60000,55000
"2022-11-16","TANPA_PROMO","TANPA_PROMO",35000,35000
"2022-11-16","TANPA_PROMO","TANPA_PROMO",18455,18455
"2022-11-16","TANPA_PROMO","TANPA_PROMO",458000,458000
"2022-11-16","GRATIS_ONGKIR","APPLY_PROMO",162500,157500
"2022-11-16","TANPA_PROMO","TANPA_PROMO",370000,370000
"2022-11-16","GRATIS_ONGKIR","APPLY_PROMO",75000,70000
"2022-11-16","TANPA_PROMO","TANPA_PROMO",1796000,1796000
"2022-11-16","GRATIS_ONGKIR","APPLY_PROMO",38000,33000
"2022-11-16","TANPA_PROMO","TANPA_PROMO",337500,337500
"2022-11-16","TANPA_PROMO","TANPA_PROMO",47000,47000
"2022-11-16","GRATIS_ONGKIR","APPLY_PROMO",85000,80000
"2022-11-16","GRATIS_ONGKIR","APPLY_PROMO",177000,172000
"2022-11-16","TANPA_PROMO","TANPA_PROMO",98800,98800
"2022-11-16","TANPA_PROMO","TANPA_PROMO",347997,347997
