"purchase_date","total_price","promo_code","discount","sales_after_promo"
"2022-11-01",458000,"AWAL_GAJIAN",15000,443000
"2022-11-11",179700,"GRATIS_ONGKIR",5000,174700
"2022-11-13",55000,"GRATIS_ONGKIR",5000,50000
"2022-11-06",148725,"TANPA_PROMO",0,148725
"2022-11-26",448000,"GRATIS_ONGKIR",5000,443000
"2022-11-15",599997,"TANPA_PROMO",0,599997
"2022-11-29",110000,"TANPA_PROMO",0,110000
"2022-11-09",44000,"GRATIS_ONGKIR",5000,39000
"2022-11-22",250200,"GRATIS_ONGKIR",5000,245200
"2022-11-27",333000,"TANPA_PROMO",0,333000
"2022-11-20",81000,"GRATIS_ONGKIR",5000,76000
"2022-11-24",2025000,"TANPA_PROMO",0,2025000
"2022-11-17",68700,"GRATIS_ONGKIR",5000,63700
"2022-11-28",169000,"TANPA_PROMO",0,169000
"2022-11-14",194700,"TANPA_PROMO",0,194700
"2022-11-21",398000,"GRATIS_ONGKIR",5000,393000
"2022-11-30",300000,"TANPA_PROMO",0,300000
"2022-11-03",411000,"TANPA_PROMO",0,411000
"2022-11-24",198000,"GRATIS_ONGKIR",5000,193000
"2022-11-07",58500,"TANPA_PROMO",0,58500
"2022-11-17",130000,"GRATIS_ONGKIR",5000,125000
"2022-11-05",139800,"GRATIS_ONGKIR",5000,134800
"2022-11-19",390000,"GRATIS_ONGKIR",5000,385000
"2022-11-26",480000,"TANPA_PROMO",0,480000
"2022-11-13",780000,"TANPA_PROMO",0,780000
"2022-11-21",90000,"GRATIS_ONGKIR",5000,85000
"2022-11-29",135290,"GRATIS_ONGKIR",5000,130290
"2022-11-14",472500,"GRATIS_ONGKIR",5000,467500
"2022-11-22",27887,"TANPA_PROMO",0,27887
"2022-11-12",159000,"TANPA_PROMO",0,159000
"2022-11-09",420000,"TANPA_PROMO",0,420000
"2022-11-11",7100000,"TANPA_PROMO",0,7100000
"2022-11-18",277000,"GRATIS_ONGKIR",5000,272000
"2022-11-02",25500,"GRATIS_ONGKIR",5000,20500
"2022-11-21",100000,"TANPA_PROMO",0,100000
"2022-11-14",465000,"TANPA_PROMO",0,465000
"2022-11-03",825000,"GRATIS_ONGKIR",5000,820000
"2022-11-05",116000,"TANPA_PROMO",0,116000
"2022-11-19",81368,"TANPA_PROMO",0,81368
"2022-11-09",64020,"TANPA_PROMO",0,64020
"2022-11-15",139000,"TANPA_PROMO",0,139000
"2022-11-19",35200,"GRATIS_ONGKIR",5000,30200
"2022-11-19",64150,"TANPA_PROMO",0,64150
"2022-11-16",47000,"TANPA_PROMO",0,47000
"2022-11-17",65000,"GRATIS_ONGKIR",5000,60000
"2022-11-18",212400,"TANPA_PROMO",0,212400
"2022-11-15",52000,"TANPA_PROMO",0,52000
"2022-11-25",149625,"GRATIS_ONGKIR",5000,144625
"2022-11-01",208000,"TANPA_PROMO",0,208000
"2022-11-02",187960,"TANPA_PROMO",0,187960
"2022-11-02",94000,"TANPA_PROMO",0,94000
"2022-11-04",119700,"GRATIS_ONGKIR",5000,114700
"2022-11-09",55550,"GRATIS_ONGKIR",5000,50550
"2022-11-21",236370,"GRATIS_ONGKIR",5000,231370
"2022-11-09",138500,"TANPA_PROMO",0,138500
"2022-11-30",105000,"GRATIS_ONGKIR",5000,100000
"2022-11-07",454750,"TANPA_PROMO",0,454750
"2022-11-29",25000,"GRATIS_ONGKIR",5000,20000
"2022-11-19",675000,"TANPA_PROMO",0,675000
"2022-11-20",8950,"TANPA_PROMO",0,8950
"2022-11-08",22500,"TANPA_PROMO",0,22500
"2022-11-23",477000,"GRATIS_ONGKIR",5000,472000
"2022-11-19",200700,"GRATIS_ONGKIR",5000,195700
"2022-11-19",507000,"GRATIS_ONGKIR",5000,502000
"2022-11-26",79950,"GRATIS_ONGKIR",5000,74950
"2022-11-13",57000,"GRATIS_ONGKIR",5000,52000
"2022-11-15",164445,"TANPA_PROMO",0,164445
"2022-11-12",192000,"TANPA_PROMO",0,192000
"2022-11-25",345000,"GRATIS_ONGKIR",5000,340000
"2022-11-07",4050,"TANPA_PROMO",0,4050
"2022-11-20",130000,"GRATIS_ONGKIR",5000,125000
"2022-11-18",165500,"GRATIS_ONGKIR",5000,160500
"2022-11-13",130000,"GRATIS_ONGKIR",5000,125000
"2022-11-16",347997,"TANPA_PROMO",0,347997
"2022-11-23",99000,"TANPA_PROMO",0,99000
"2022-11-16",130000,"TANPA_PROMO",0,130000
"2022-11-02",97920,"GRATIS_ONGKIR",5000,92920
"2022-11-14",65700,"GRATIS_ONGKIR",5000,60700
"2022-11-14",318000,"TANPA_PROMO",0,318000
"2022-11-18",139000,"GRATIS_ONGKIR",5000,134000
"2022-11-02",195000,"GRATIS_ONGKIR",5000,190000
"2022-11-21",158100,"TANPA_PROMO",0,158100
"2022-11-10",4317000,"GRATIS_ONGKIR",5000,4312000
"2022-11-29",58000,"GRATIS_ONGKIR",5000,53000
"2022-11-09",80000,"GRATIS_ONGKIR",5000,75000
"2022-11-01",11990,"AWAL_GAJIAN",15000,-3010
"2022-11-23",96000,"GRATIS_ONGKIR",5000,91000
"2022-11-01",5550,"GRATIS_ONGKIR",5000,550
"2022-11-26",2682000,"TANPA_PROMO",0,2682000
"2022-11-07",59900,"TANPA_PROMO",0,59900
"2022-11-27",50000,"TANPA_PROMO",0,50000
"2022-11-19",23500,"GRATIS_ONGKIR",5000,18500
"2022-11-14",20000,"TANPA_PROMO",0,20000
"2022-11-03",156000,"GRATIS_ONGKIR",5000,151000
"2022-11-03",35970,"TANPA_PROMO",0,35970
"2022-11-10",25866,"TANPA_PROMO",0,25866
"2022-11-26",110000,"TANPA_PROMO",0,110000
"2022-11-26",25500,"GRATIS_ONGKIR",5000,20500
"2022-11-19",86000,"GRATIS_ONGKIR",5000,81000
"2022-11-20",297000,"TANPA_PROMO",0,297000
"2022-11-25",24225,"TANPA_PROMO",0,24225
"2022-11-14",499500,"TANPA_PROMO",0,499500
"2022-11-02",54000,"GRATIS_ONGKIR",5000,49000
"2022-11-20",32000,"GRATIS_ONGKIR",5000,27000
"2022-11-25",119900,"TANPA_PROMO",0,119900
"2022-11-23",499000,"TANPA_PROMO",0,499000
"2022-11-15",506250,"GRATIS_ONGKIR",5000,501250
"2022-11-04",129800,"GRATIS_ONGKIR",5000,124800
"2022-11-29",72680,"GRATIS_ONGKIR",5000,67680
"2022-11-22",599700,"TANPA_PROMO",0,599700
"2022-11-11",660000,"TANPA_PROMO",0,660000
"2022-11-07",296907,"GRATIS_ONGKIR",5000,291907
"2022-11-05",290000,"GRATIS_ONGKIR",5000,285000
"2022-11-14",161999,"GRATIS_ONGKIR",5000,156999
"2022-11-09",282000,"GRATIS_ONGKIR",5000,277000
"2022-11-16",30000,"TANPA_PROMO",0,30000
"2022-11-10",159900,"TANPA_PROMO",0,159900
"2022-11-24",128000,"TANPA_PROMO",0,128000
"2022-11-24",68000,"TANPA_PROMO",0,68000
"2022-11-09",149600,"GRATIS_ONGKIR",5000,144600
"2022-11-08",825000,"TANPA_PROMO",0,825000
"2022-11-13",157500,"GRATIS_ONGKIR",5000,152500
"2022-11-19",65500,"TANPA_PROMO",0,65500
"2022-11-17",375000,"TANPA_PROMO",0,375000
"2022-11-10",95776,"TANPA_PROMO",0,95776
"2022-11-25",39800,"GRATIS_ONGKIR",5000,34800
"2022-11-01",260000,"AWAL_GAJIAN",15000,245000
"2022-11-02",338000,"TANPA_PROMO",0,338000
"2022-11-08",77370,"GRATIS_ONGKIR",5000,72370
"2022-11-06",25866,"TANPA_PROMO",0,25866
"2022-11-30",172500,"TANPA_PROMO",0,172500
"2022-11-21",296907,"TANPA_PROMO",0,296907
"2022-11-05",24500,"TANPA_PROMO",0,24500
"2022-11-20",170700,"GRATIS_ONGKIR",5000,165700
"2022-11-18",60000,"GRATIS_ONGKIR",5000,55000
"2022-11-17",68700,"TANPA_PROMO",0,68700
"2022-11-30",2380,"TANPA_PROMO",0,2380
"2022-11-01",375300,"TANPA_PROMO",0,375300
"2022-11-21",390000,"TANPA_PROMO",0,390000
"2022-11-14",129000,"TANPA_PROMO",0,129000
"2022-11-13",179400,"TANPA_PROMO",0,179400
"2022-11-04",96000,"TANPA_PROMO",0,96000
"2022-11-16",959700,"TANPA_PROMO",0,959700
"2022-11-25",231998,"GRATIS_ONGKIR",5000,226998
"2022-11-24",2199800,"TANPA_PROMO",0,2199800
"2022-11-23",230000,"TANPA_PROMO",0,230000
"2022-11-22",74000,"TANPA_PROMO",0,74000
"2022-11-06",130000,"TANPA_PROMO",0,130000
"2022-11-22",165000,"TANPA_PROMO",0,165000
"2022-11-24",53776,"TANPA_PROMO",0,53776
"2022-11-26",179000,"TANPA_PROMO",0,179000
"2022-11-17",1788000,"TANPA_PROMO",0,1788000
"2022-11-16",64000,"TANPA_PROMO",0,64000
"2022-11-29",159000,"GRATIS_ONGKIR",5000,154000
"2022-11-29",169380,"GRATIS_ONGKIR",5000,164380
"2022-11-10",197938,"GRATIS_ONGKIR",5000,192938
"2022-11-08",31400,"TANPA_PROMO",0,31400
"2022-11-17",1500000,"GRATIS_ONGKIR",5000,1495000
"2022-11-29",157500,"GRATIS_ONGKIR",5000,152500
"2022-11-06",420000,"GRATIS_ONGKIR",5000,415000
"2022-11-04",375000,"TANPA_PROMO",0,375000
"2022-11-05",85000,"TANPA_PROMO",0,85000
"2022-11-01",168750,"TANPA_PROMO",0,168750
"2022-11-23",99000,"GRATIS_ONGKIR",5000,94000
"2022-11-30",44900,"TANPA_PROMO",0,44900
"2022-11-29",29640,"TANPA_PROMO",0,29640
"2022-11-10",83661,"GRATIS_ONGKIR",5000,78661
"2022-11-03",179700,"TANPA_PROMO",0,179700
"2022-11-09",160000,"TANPA_PROMO",0,160000
"2022-11-20",370000,"TANPA_PROMO",0,370000
"2022-11-11",98500,"GRATIS_ONGKIR",5000,93500
"2022-11-16",899997,"GRATIS_ONGKIR",5000,894997
"2022-11-21",54000,"TANPA_PROMO",0,54000
"2022-11-12",880000,"GRATIS_ONGKIR",5000,875000
"2022-11-26",390000,"TANPA_PROMO",0,390000
"2022-11-26",57000,"TANPA_PROMO",0,57000
"2022-11-12",376000,"GRATIS_ONGKIR",5000,371000
"2022-11-21",110925,"GRATIS_ONGKIR",5000,105925
"2022-11-12",172500,"GRATIS_ONGKIR",5000,167500
"2022-11-12",260000,"GRATIS_ONGKIR",5000,255000
"2022-11-15",131120,"TANPA_PROMO",0,131120
"2022-11-17",20000,"TANPA_PROMO",0,20000
"2022-11-27",69900,"GRATIS_ONGKIR",5000,64900
"2022-11-23",299700,"GRATIS_ONGKIR",5000,294700
"2022-11-30",2800,"TANPA_PROMO",0,2800
"2022-11-03",155000,"TANPA_PROMO",0,155000
"2022-11-17",51480,"TANPA_PROMO",0,51480
"2022-11-13",239800,"TANPA_PROMO",0,239800
"2022-11-10",36374,"TANPA_PROMO",0,36374
"2022-11-18",39405,"TANPA_PROMO",0,39405
"2022-11-10",390000,"GRATIS_ONGKIR",5000,385000
"2022-11-24",130000,"TANPA_PROMO",0,130000
"2022-11-06",106500,"GRATIS_ONGKIR",5000,101500
"2022-11-23",285000,"GRATIS_ONGKIR",5000,280000
"2022-11-21",417000,"GRATIS_ONGKIR",5000,412000
"2022-11-26",141600,"TANPA_PROMO",0,141600
"2022-11-27",30000,"TANPA_PROMO",0,30000
"2022-11-20",7100000,"TANPA_PROMO",0,7100000
"2022-11-10",14800,"GRATIS_ONGKIR",5000,9800
"2022-11-25",129000,"TANPA_PROMO",0,129000
"2022-11-02",21000,"TANPA_PROMO",0,21000
"2022-11-29",320000,"TANPA_PROMO",0,320000
"2022-11-13",11600,"GRATIS_ONGKIR",5000,6600
"2022-11-27",19900,"GRATIS_ONGKIR",5000,14900
"2022-11-19",24250,"TANPA_PROMO",0,24250
"2022-11-05",538000,"GRATIS_ONGKIR",5000,533000
"2022-11-30",7140,"TANPA_PROMO",0,7140
"2022-11-15",100000,"TANPA_PROMO",0,100000
"2022-11-13",224400,"TANPA_PROMO",0,224400
"2022-11-29",1575,"TANPA_PROMO",0,1575
"2022-11-04",84150,"GRATIS_ONGKIR",5000,79150
"2022-11-05",65873,"TANPA_PROMO",0,65873
"2022-11-30",378000,"GRATIS_ONGKIR",5000,373000
"2022-11-25",347997,"TANPA_PROMO",0,347997
"2022-11-12",95800,"GRATIS_ONGKIR",5000,90800
"2022-11-24",145000,"TANPA_PROMO",0,145000
"2022-11-19",525000,"GRATIS_ONGKIR",5000,520000
"2022-11-14",79000,"GRATIS_ONGKIR",5000,74000
"2022-11-26",23200,"GRATIS_ONGKIR",5000,18200
"2022-11-01",208500,"TANPA_PROMO",0,208500
"2022-11-26",168750,"TANPA_PROMO",0,168750
"2022-11-19",236370,"TANPA_PROMO",0,236370
"2022-11-08",260000,"GRATIS_ONGKIR",5000,255000
"2022-11-14",315000,"GRATIS_ONGKIR",5000,310000
"2022-11-24",4950060,"GRATIS_ONGKIR",5000,4945060
"2022-11-06",128000,"TANPA_PROMO",0,128000
"2022-11-26",130000,"GRATIS_ONGKIR",5000,125000
"2022-11-22",1415000,"GRATIS_ONGKIR",5000,1410000
"2022-11-11",267000,"GRATIS_ONGKIR",5000,262000
"2022-11-28",65000,"GRATIS_ONGKIR",5000,60000
"2022-11-18",1074000,"TANPA_PROMO",0,1074000
"2022-11-26",124800,"TANPA_PROMO",0,124800
"2022-11-02",278000,"GRATIS_ONGKIR",5000,273000
"2022-11-19",52700,"GRATIS_ONGKIR",5000,47700
"2022-11-03",34000,"GRATIS_ONGKIR",5000,29000
"2022-11-11",45800,"GRATIS_ONGKIR",5000,40800
"2022-11-29",70800,"GRATIS_ONGKIR",5000,65800
"2022-11-16",42660,"GRATIS_ONGKIR",5000,37660
"2022-11-11",538850,"GRATIS_ONGKIR",5000,533850
"2022-11-30",898000,"GRATIS_ONGKIR",5000,893000
"2022-11-24",59900,"GRATIS_ONGKIR",5000,54900
"2022-11-22",359700,"GRATIS_ONGKIR",5000,354700
"2022-11-12",239700,"GRATIS_ONGKIR",5000,234700
"2022-11-09",83980,"GRATIS_ONGKIR",5000,78980
"2022-11-14",599998,"GRATIS_ONGKIR",5000,594998
"2022-11-17",70000,"GRATIS_ONGKIR",5000,65000
"2022-11-01",121500,"TANPA_PROMO",0,121500
"2022-11-23",64000,"GRATIS_ONGKIR",5000,59000
"2022-11-27",830000,"TANPA_PROMO",0,830000
"2022-11-17",5010,"GRATIS_ONGKIR",5000,10
"2022-11-01",435000,"AWAL_GAJIAN",15000,420000
"2022-11-21",150000,"TANPA_PROMO",0,150000
"2022-11-23",49800,"GRATIS_ONGKIR",5000,44800
"2022-11-20",23200,"TANPA_PROMO",0,23200
"2022-11-17",110000,"GRATIS_ONGKIR",5000,105000
"2022-11-23",185000,"TANPA_PROMO",0,185000
"2022-11-24",19800,"TANPA_PROMO",0,19800
"2022-11-09",5840000,"GRATIS_ONGKIR",5000,5835000
"2022-11-13",280000,"GRATIS_ONGKIR",5000,275000
"2022-11-05",39001,"GRATIS_ONGKIR",5000,34001
"2022-11-03",161999,"GRATIS_ONGKIR",5000,156999
"2022-11-15",96994,"TANPA_PROMO",0,96994
"2022-11-23",138500,"GRATIS_ONGKIR",5000,133500
"2022-11-25",40500,"GRATIS_ONGKIR",5000,35500
"2022-11-26",130000,"TANPA_PROMO",0,130000
"2022-11-12",255000,"TANPA_PROMO",0,255000
"2022-11-21",236997,"TANPA_PROMO",0,236997
"2022-11-05",450000,"TANPA_PROMO",0,450000
"2022-11-16",747000,"TANPA_PROMO",0,747000
"2022-11-17",71700,"TANPA_PROMO",0,71700
"2022-11-05",196500,"TANPA_PROMO",0,196500
"2022-11-29",159000,"GRATIS_ONGKIR",5000,154000
"2022-11-26",19000,"GRATIS_ONGKIR",5000,14000
"2022-11-11",7500,"TANPA_PROMO",0,7500
"2022-11-04",150000,"TANPA_PROMO",0,150000
"2022-11-04",109630,"GRATIS_ONGKIR",5000,104630
"2022-11-15",294840,"TANPA_PROMO",0,294840
"2022-11-02",175000,"TANPA_PROMO",0,175000
"2022-11-16",60000,"GRATIS_ONGKIR",5000,55000
"2022-11-12",174000,"GRATIS_ONGKIR",5000,169000
"2022-11-06",327000,"GRATIS_ONGKIR",5000,322000
"2022-11-02",150000,"TANPA_PROMO",0,150000
"2022-11-13",125970,"TANPA_PROMO",0,125970
"2022-11-18",164700,"GRATIS_ONGKIR",5000,159700
"2022-11-10",46400,"TANPA_PROMO",0,46400
"2022-11-21",118000,"TANPA_PROMO",0,118000
"2022-11-09",177000,"GRATIS_ONGKIR",5000,172000
"2022-11-09",80250,"GRATIS_ONGKIR",5000,75250
"2022-11-04",75000,"TANPA_PROMO",0,75000
"2022-11-10",147420,"GRATIS_ONGKIR",5000,142420
"2022-11-21",13135,"TANPA_PROMO",0,13135
"2022-11-21",220000,"GRATIS_ONGKIR",5000,215000
"2022-11-01",825000,"GRATIS_ONGKIR",5000,820000
"2022-11-09",277000,"GRATIS_ONGKIR",5000,272000
"2022-11-29",94500,"GRATIS_ONGKIR",5000,89500
"2022-11-02",747000,"TANPA_PROMO",0,747000
"2022-11-26",70800,"TANPA_PROMO",0,70800
"2022-11-04",830000,"GRATIS_ONGKIR",5000,825000
"2022-11-15",299800,"GRATIS_ONGKIR",5000,294800
"2022-11-11",9998000,"TANPA_PROMO",0,9998000
"2022-11-10",255000,"GRATIS_ONGKIR",5000,250000
"2022-11-21",297040,"TANPA_PROMO",0,297040
"2022-11-04",435000,"TANPA_PROMO",0,435000
"2022-11-09",296250,"GRATIS_ONGKIR",5000,291250
"2022-11-07",337500,"TANPA_PROMO",0,337500
"2022-11-09",130000,"TANPA_PROMO",0,130000
"2022-11-03",117000,"GRATIS_ONGKIR",5000,112000
"2022-11-28",123000,"TANPA_PROMO",0,123000
"2022-11-10",90000,"GRATIS_ONGKIR",5000,85000
"2022-11-03",179700,"TANPA_PROMO",0,179700
"2022-11-04",1440000,"GRATIS_ONGKIR",5000,1435000
"2022-11-04",53000,"TANPA_PROMO",0,53000
"2022-11-21",168300,"GRATIS_ONGKIR",5000,163300
"2022-11-25",104000,"TANPA_PROMO",0,104000
"2022-11-19",420000,"GRATIS_ONGKIR",5000,415000
"2022-11-17",96000,"GRATIS_ONGKIR",5000,91000
"2022-11-19",30600,"TANPA_PROMO",0,30600
"2022-11-03",177000,"TANPA_PROMO",0,177000
"2022-11-14",66686,"TANPA_PROMO",0,66686
"2022-11-04",75000,"TANPA_PROMO",0,75000
"2022-11-29",100029,"GRATIS_ONGKIR",5000,95029
"2022-11-23",296250,"GRATIS_ONGKIR",5000,291250
"2022-11-09",597000,"TANPA_PROMO",0,597000
"2022-11-17",410000,"TANPA_PROMO",0,410000
"2022-11-26",105400,"GRATIS_ONGKIR",5000,100400
"2022-11-07",49875,"TANPA_PROMO",0,49875
"2022-11-04",78790,"TANPA_PROMO",0,78790
"2022-11-26",448950,"GRATIS_ONGKIR",5000,443950
"2022-11-16",1796000,"TANPA_PROMO",0,1796000
"2022-11-26",300000,"GRATIS_ONGKIR",5000,295000
"2022-11-08",3000,"TANPA_PROMO",0,3000
"2022-11-10",260000,"GRATIS_ONGKIR",5000,255000
"2022-11-03",93884,"GRATIS_ONGKIR",5000,88884
"2022-11-05",259000,"TANPA_PROMO",0,259000
"2022-11-18",98800,"TANPA_PROMO",0,98800
"2022-11-03",232500,"TANPA_PROMO",0,232500
"2022-11-02",130000,"TANPA_PROMO",0,130000
"2022-11-28",825000,"GRATIS_ONGKIR",5000,820000
"2022-11-25",3299700,"GRATIS_ONGKIR",5000,3294700
"2022-11-21",52500,"GRATIS_ONGKIR",5000,47500
"2022-11-04",96000,"TANPA_PROMO",0,96000
"2022-11-12",60000,"TANPA_PROMO",0,60000
"2022-11-16",85000,"GRATIS_ONGKIR",5000,80000
"2022-11-23",22500,"TANPA_PROMO",0,22500
"2022-11-21",219000,"TANPA_PROMO",0,219000
"2022-11-16",177000,"GRATIS_ONGKIR",5000,172000
"2022-11-06",567000,"GRATIS_ONGKIR",5000,562000
"2022-11-12",104000,"TANPA_PROMO",0,104000
"2022-11-08",41990,"TANPA_PROMO",0,41990
"2022-11-22",239700,"GRATIS_ONGKIR",5000,234700
"2022-11-06",243540,"GRATIS_ONGKIR",5000,238540
"2022-11-02",558000,"TANPA_PROMO",0,558000
"2022-11-18",68700,"GRATIS_ONGKIR",5000,63700
"2022-11-06",410000,"GRATIS_ONGKIR",5000,405000
"2022-11-22",68700,"TANPA_PROMO",0,68700
"2022-11-14",60000,"TANPA_PROMO",0,60000
"2022-11-04",318000,"GRATIS_ONGKIR",5000,313000
"2022-11-19",435000,"GRATIS_ONGKIR",5000,430000
"2022-11-06",69000,"TANPA_PROMO",0,69000
"2022-11-01",672000,"GRATIS_ONGKIR",5000,667000
"2022-11-03",420000,"GRATIS_ONGKIR",5000,415000
"2022-11-21",1440000,"TANPA_PROMO",0,1440000
"2022-11-19",120000,"TANPA_PROMO",0,120000
"2022-11-07",506997,"TANPA_PROMO",0,506997
"2022-11-26",93000,"TANPA_PROMO",0,93000
"2022-11-06",24250,"GRATIS_ONGKIR",5000,19250
"2022-11-08",84690,"GRATIS_ONGKIR",5000,79690
"2022-11-06",129000,"GRATIS_ONGKIR",5000,124000
"2022-11-07",653997,"GRATIS_ONGKIR",5000,648997
"2022-11-17",84150,"GRATIS_ONGKIR",5000,79150
"2022-11-09",24250,"TANPA_PROMO",0,24250
"2022-11-15",72680,"GRATIS_ONGKIR",5000,67680
"2022-11-11",57000,"TANPA_PROMO",0,57000
"2022-11-28",2878000,"GRATIS_ONGKIR",5000,2873000
"2022-11-02",150000,"GRATIS_ONGKIR",5000,145000
"2022-11-15",338000,"GRATIS_ONGKIR",5000,333000
"2022-11-06",70800,"TANPA_PROMO",0,70800
"2022-11-30",195000,"GRATIS_ONGKIR",5000,190000
"2022-11-10",81000,"TANPA_PROMO",0,81000
"2022-11-22",1125000,"GRATIS_ONGKIR",5000,1120000
"2022-11-09",62200,"TANPA_PROMO",0,62200
"2022-11-17",199999,"GRATIS_ONGKIR",5000,194999
"2022-11-07",99150,"GRATIS_ONGKIR",5000,94150
"2022-11-12",25000,"GRATIS_ONGKIR",5000,20000
"2022-11-21",184800,"GRATIS_ONGKIR",5000,179800
"2022-11-01",21000,"TANPA_PROMO",0,21000
"2022-11-07",98750,"GRATIS_ONGKIR",5000,93750
"2022-11-20",1128000,"GRATIS_ONGKIR",5000,1123000
"2022-11-19",115999,"TANPA_PROMO",0,115999
"2022-11-22",1350000,"TANPA_PROMO",0,1350000
"2022-11-04",716000,"TANPA_PROMO",0,716000
"2022-11-25",6150000,"TANPA_PROMO",0,6150000
"2022-11-23",98500,"TANPA_PROMO",0,98500
"2022-11-07",48450,"GRATIS_ONGKIR",5000,43450
"2022-11-11",240000,"TANPA_PROMO",0,240000
"2022-11-13",151800,"TANPA_PROMO",0,151800
"2022-11-16",447000,"TANPA_PROMO",0,447000
"2022-11-19",228000,"TANPA_PROMO",0,228000
"2022-11-22",115000,"TANPA_PROMO",0,115000
"2022-11-16",267000,"TANPA_PROMO",0,267000
"2022-11-16",44900,"GRATIS_ONGKIR",5000,39900
"2022-11-06",35200,"TANPA_PROMO",0,35200
"2022-11-25",93980,"GRATIS_ONGKIR",5000,88980
"2022-11-05",115999,"TANPA_PROMO",0,115999
"2022-11-02",128040,"TANPA_PROMO",0,128040
"2022-11-09",236370,"GRATIS_ONGKIR",5000,231370
"2022-11-30",1650020,"TANPA_PROMO",0,1650020
"2022-11-30",31400,"TANPA_PROMO",0,31400
"2022-11-26",599997,"TANPA_PROMO",0,599997
"2022-11-14",132000,"GRATIS_ONGKIR",5000,127000
"2022-11-25",323998,"TANPA_PROMO",0,323998
"2022-11-27",31000,"GRATIS_ONGKIR",5000,26000
"2022-11-11",25000,"GRATIS_ONGKIR",5000,20000
"2022-11-25",130000,"TANPA_PROMO",0,130000
"2022-11-18",131400,"TANPA_PROMO",0,131400
"2022-11-01",52000,"TANPA_PROMO",0,52000
"2022-11-13",80250,"GRATIS_ONGKIR",5000,75250
"2022-11-02",4950060,"GRATIS_ONGKIR",5000,4945060
"2022-11-09",675000,"GRATIS_ONGKIR",5000,670000
"2022-11-18",99000,"GRATIS_ONGKIR",5000,94000
"2022-11-03",157500,"GRATIS_ONGKIR",5000,152500
"2022-11-25",300000,"TANPA_PROMO",0,300000
"2022-11-04",282000,"TANPA_PROMO",0,282000
"2022-11-11",269700,"TANPA_PROMO",0,269700
"2022-11-19",228000,"TANPA_PROMO",0,228000
"2022-11-02",4050,"GRATIS_ONGKIR",5000,-950
"2022-11-04",106500,"TANPA_PROMO",0,106500
"2022-11-14",672000,"GRATIS_ONGKIR",5000,667000
"2022-11-02",4200,"GRATIS_ONGKIR",5000,-800
"2022-11-26",78000,"TANPA_PROMO",0,78000
"2022-11-19",296250,"TANPA_PROMO",0,296250
"2022-11-13",22900,"GRATIS_ONGKIR",5000,17900
"2022-11-01",534966,"GRATIS_ONGKIR",5000,529966
"2022-11-26",44400,"GRATIS_ONGKIR",5000,39400
"2022-11-26",150000,"GRATIS_ONGKIR",5000,145000
"2022-11-29",47100,"TANPA_PROMO",0,47100
"2022-11-26",399800,"TANPA_PROMO",0,399800
"2022-11-12",109800,"GRATIS_ONGKIR",5000,104800
"2022-11-03",54561,"GRATIS_ONGKIR",5000,49561
"2022-11-19",56900,"TANPA_PROMO",0,56900
"2022-11-26",331000,"GRATIS_ONGKIR",5000,326000
"2022-11-14",189000,"TANPA_PROMO",0,189000
"2022-11-30",1320000,"GRATIS_ONGKIR",5000,1315000
"2022-11-07",9900,"TANPA_PROMO",0,9900
"2022-11-11",376000,"GRATIS_ONGKIR",5000,371000
"2022-11-21",165500,"TANPA_PROMO",0,165500
"2022-11-25",477000,"TANPA_PROMO",0,477000
"2022-11-06",110000,"GRATIS_ONGKIR",5000,105000
"2022-11-21",321000,"TANPA_PROMO",0,321000
"2022-11-13",88920,"TANPA_PROMO",0,88920
"2022-11-22",2250000,"TANPA_PROMO",0,2250000
"2022-11-15",165000,"TANPA_PROMO",0,165000
"2022-11-01",57000,"AWAL_GAJIAN",15000,42000
"2022-11-04",3300,"GRATIS_ONGKIR",5000,-1700
"2022-11-14",297000,"GRATIS_ONGKIR",5000,292000
"2022-11-10",360750,"GRATIS_ONGKIR",5000,355750
"2022-11-09",5550,"GRATIS_ONGKIR",5000,550
"2022-11-26",388500,"TANPA_PROMO",0,388500
"2022-11-30",106500,"TANPA_PROMO",0,106500
"2022-11-14",109000,"GRATIS_ONGKIR",5000,104000
"2022-11-29",93000,"TANPA_PROMO",0,93000
"2022-11-26",75000,"TANPA_PROMO",0,75000
"2022-11-09",390000,"GRATIS_ONGKIR",5000,385000
"2022-11-13",240000,"GRATIS_ONGKIR",5000,235000
"2022-11-27",84150,"TANPA_PROMO",0,84150
"2022-11-07",450000,"TANPA_PROMO",0,450000
"2022-11-15",27887,"GRATIS_ONGKIR",5000,22887
"2022-11-05",157500,"GRATIS_ONGKIR",5000,152500
"2022-11-27",59999,"GRATIS_ONGKIR",5000,54999
"2022-11-14",239850,"GRATIS_ONGKIR",5000,234850
"2022-11-27",64150,"TANPA_PROMO",0,64150
"2022-11-17",2878000,"TANPA_PROMO",0,2878000
"2022-11-11",495000,"TANPA_PROMO",0,495000
"2022-11-12",157580,"TANPA_PROMO",0,157580
"2022-11-05",277000,"GRATIS_ONGKIR",5000,272000
"2022-11-06",300000,"GRATIS_ONGKIR",5000,295000
"2022-11-17",1347000,"TANPA_PROMO",0,1347000
"2022-11-24",578700,"TANPA_PROMO",0,578700
"2022-11-18",426000,"TANPA_PROMO",0,426000
"2022-11-21",64020,"TANPA_PROMO",0,64020
"2022-11-12",130000,"GRATIS_ONGKIR",5000,125000
